产品名称,航线,订座舱位,上浮价格,政策返点,产品代码,出票office,备注,产品有限期,none,source_sheet,none_2,none_3,none_4,none_5,none_6,none_7,none_8,none_9,none_10,none_11,none_12,none_13,none_14,none_15,none_16,none_17,上浮/下浮价格,政策返点（后返+车辆后返+代理费),票证类型
ZH鹏程万里,所有航线,Q/Q1/V/V1/W/S,150.0,70.0,*/JGL150（赠送500额外里程）,KMG319/KMG279/CTU152/SZX146,,有效,,ZH,,,,,,,,,,,,,,,,,,,BSP/GP
ZH鹏程万里,所有航线,K/E/P,150.0,60.0,*/JGL150（赠送500额外里程）,KMG319/KMG279/CTU152/SZX146,,有效,,ZH,,,,,,,,,,,,,,,,,,,BSP/GP
ZH鹏程万里,所有航线,D/Z/R,200.0,100.0,*/JGL200（赠送800额外里程）,KMG319/KMG279/CTU152/SZX146,,有效,,ZH,,,,,,,,,,,,,,,,,,,BSP/GP
ZH鹏程万里,所有航线,M/M1/U,200.0,95.0,*/JGL200（赠送800额外里程）,KMG319/KMG279/CTU152/SZX146,,有效,,ZH,,,,,,,,,,,,,,,,,,,BSP/GP
ZH鹏程万里,所有航线,Q/Q1/V/V1/W/S,200.0,90.0,*/JGL200（赠送800额外里程）,KMG319/KMG279/CTU152/SZX146,,有效,,ZH,,,,,,,,,,,,,,,,,,,BSP/GP
ZH鹏程万里,所有航线,K/E/P,200.0,80.0,*/JGL200（赠送800额外里程）,KMG319/KMG279/CTU152/SZX146,,有效,,ZH,,,,,,,,,,,,,,,,,,,BSP/GP
ZH鹏程万里,所有航线,D/Z/R,300.0,140.0,*/JGL300（赠送1200额外里程）,KMG319/KMG279/CTU152/SZX146,,有效,,ZH,,,,,,,,,,,,,,,,,,,BSP/GP
ZH鹏程万里,所有航线,M/M1/U/,300.0,135.0,*/JGL300（赠送1201额外里程）,KMG319/KMG279/CTU152/SZX146,,有效,,ZH,,,,,,,,,,,,,,,,,,,BSP/GP
ZH鹏程万里,所有航线,Q/Q1/V/V1/W/S,300.0,130.0,*/JGL300（赠送1202额外里程）,KMG319/KMG279/CTU152/SZX146,,有效,,ZH,,,,,,,,,,,,,,,,,,,BSP/GP
ZH鹏程万里,所有航线,K/E/P,300.0,120.0,*/JGL300（赠送1203额外里程）,KMG319/KMG279/CTU152/SZX146,,有效,,ZH,,,,,,,,,,,,,,,,,,,BSP/GP
ZH鹏程万里,所有航线,D/Z/R,450.0,200.0,*/JGL450（赠送1500额外里程）,KMG319/KMG279/CTU152/SZX146,,有效,,ZH,,,,,,,,,,,,,,,,,,,BSP/GP
ZH公务舱产品,所有航线,J/C,,200.0,,KMG319,,有效,,ZH,,,,,,,,,,,,,,,,,,,BSP/GP
ZH公务舱产品,所有航线,D/Z/R（公务舱折扣）,,50.0,,KMG319,,有效,,ZH,,,,,,,,,,,,,,,,,,,BSP/GP
ZH舒适经济舱产品,所有航线,正价G舱,,30.0,,KMG319,6.改期无忧（仅适用于国内航班）：购买乘机日为2024年10月26日前的深航实际承运舒适经济舱（G、E舱）客票，如在航班起飞4小时（含）之前取消订座，通过深航官方客服热线95361或所乘坐航班的出发机场深航柜台办理变更至相同航线的其他深航实际承运航班，可享免收一次变更手续费，如有票价差额需补收。若再次提出自愿改期、自愿退票，按照深航最新版的《深航国内运输客票使用条件》相关规定执行。,有效,,ZH,,,,,,,,,,,,,,,,,,,BSP/GP
ZH舒适经济舱产品,所有航线,舒适经济舱联动E舱,,25.0,,KMG319,6.改期无忧（仅适用于国内航班）：购买乘机日为2024年10月26日前的深航实际承运舒适经济舱（G、E舱）客票，如在航班起飞4小时（含）之前取消订座，通过深航官方客服热线95361或所乘坐航班的出发机场深航柜台办理变更至相同航线的其他深航实际承运航班，可享免收一次变更手续费，如有票价差额需补收。若再次提出自愿改期、自愿退票，按照深航最新版的《深航国内运输客票使用条件》相关规定执行。,有效,,ZH,,,,,,,,,,,,,,,,,,,BSP/GP
ZH深航中小企业号,所有航线,,直减2%-3%,,PAT:A#C1SMA004Q,KMG319,全国政策直减2%-3%。KMG319,有效,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZH,,,,,,,,,,,,,,,,,,,
DR超值经济舱（M舱）,所有航线/M舱,"订M舱  B,E,H,K,N,R,S,V,T,Z（含其子舱位）",100.0,20.0,CJM1,KMG319/KMG279,"票面价折扣率对应多等级管
理规定及子舱位管理规定执
行",有效,,DR,,,,,,,,,,,,,,,,,,,GP/BSP
DR超值经济舱（M舱）,所有航线/M舱,"订M舱  B,E,H,K,N,R,S,V,T,Z,W,U,I,X（含其子舱位）",200.0,60.0,CJM2,KMG319/KMG279,"票面价折扣率对应多等级管
理规定及子舱位管理规定执
行",有效,,DR,,,,,,,,,,,,,,,,,,,GP/BSP
DR超值经济舱（M舱）,所有航线/M舱,"订M舱  B,E,H,K,N,R,S,V,T,Z,W,U,I,X（含其子舱位）",300.0,120.0,CJM3,KMG319/KMG279,"票面价折扣率对应多等级管
理规定及子舱位管理规定执
行",有效,,DR,,,,,,,,,,,,,,,,,,,GP/BSP
DR超值经济舱（M舱）,所有航线/M舱,"订M舱  B,E,H,K,N,R,S,V,T,Z,W,U,I,X（含其子舱位）",500.0,250.0,CJM4,KMG319/KMG279,"票面价折扣率对应多等级管
理规定及子舱位管理规定执
行",有效,,DR,,,,,,,,,,,,,,,,,,,GP/BSP
DR渠道溢价产品---乐天行,所有航线,E/H/K/N/R/S/V/T/Z/W/U/I/X以及各舱子舱位。,50.0,20.0,LTX1,KMG319/KMG279,"（二）变更、退票：按订座舱位对应《苏南瑞丽航空国
内航班散客多等级舱位管理规定》、《苏南瑞丽航空固定折
扣舱位管理规定》及《苏南瑞丽航空国内特价促销产品票务
操作规定》执行，以票面价为基准计算手续费（四舍五入至
个位）。",有效,,DR,,,,,,,,,,,,,,,,,,,GP/BSP
DR渠道溢价产品---乐天行,所有航线,E/H/K/N/R/S/V/T/Z/W/U/I/X以及各舱子舱位。,75.0,30.0,LTX2,KMG319/KMG279,"（二）变更、退票：按订座舱位对应《苏南瑞丽航空国
内航班散客多等级舱位管理规定》、《苏南瑞丽航空固定折
扣舱位管理规定》及《苏南瑞丽航空国内特价促销产品票务
操作规定》执行，以票面价为基准计算手续费（四舍五入至
个位）。",有效,,DR,,,,,,,,,,,,,,,,,,,GP/BSP
DR渠道溢价产品---乐天行,所有航线,E/H/K/N/R/S/V/T/Z/W/U/I/X以及各舱子舱位。,100.0,40.0,LTX3,KMG319/KMG279,"（二）变更、退票：按订座舱位对应《苏南瑞丽航空国
内航班散客多等级舱位管理规定》、《苏南瑞丽航空固定折
扣舱位管理规定》及《苏南瑞丽航空国内特价促销产品票务
操作规定》执行，以票面价为基准计算手续费（四舍五入至
个位）。",有效,,DR,,,,,,,,,,,,,,,,,,,GP/BSP
DR渠道溢价产品---乐天行,所有航线,E/H/K/N/R/S/V/T/Z/W/U/I/X以及各舱子舱位。,200.0,100.0,LTX4,KMG319/KMG279,"（二）变更、退票：按订座舱位对应《苏南瑞丽航空国
内航班散客多等级舱位管理规定》、《苏南瑞丽航空固定折
扣舱位管理规定》及《苏南瑞丽航空国内特价促销产品票务
操作规定》执行，以票面价为基准计算手续费（四舍五入至
个位）。",有效,,DR,,,,,,,,,,,,,,,,,,,GP/BSP
DR渠道溢价产品---乐天行,所有航线,E/H/K/N/R/S/V/T/Z/W/U/I/X以及各舱子舱位。,300.0,150.0,LTX5,KMG319/KMG279,"（二）变更、退票：按订座舱位对应《苏南瑞丽航空国
内航班散客多等级舱位管理规定》、《苏南瑞丽航空固定折
扣舱位管理规定》及《苏南瑞丽航空国内特价促销产品票务
操作规定》执行，以票面价为基准计算手续费（四舍五入至
个位）。",有效,,DR,,,,,,,,,,,,,,,,,,,GP/BSP
DR渠道溢价产品---乐天行,所有航线,E/H/K/N/R/S/V/T/Z/W/U/I/X以及各舱子舱位。,400.0,200.0,LTX6,KMG319/KMG279,"（二）变更、退票：按订座舱位对应《苏南瑞丽航空国
内航班散客多等级舱位管理规定》、《苏南瑞丽航空固定折
扣舱位管理规定》及《苏南瑞丽航空国内特价促销产品票务
操作规定》执行，以票面价为基准计算手续费（四舍五入至
个位）。",有效,,DR,,,,,,,,,,,,,,,,,,,GP/BSP
DR渠道溢价产品---乐天行,所有航线,E/H/K/N/R/S/V/T/Z/W/U/I/X以及各舱子舱位。,500.0,300.0,LTX7,KMG319/KMG279,"（二）变更、退票：按订座舱位对应《苏南瑞丽航空国
内航班散客多等级舱位管理规定》、《苏南瑞丽航空固定折
扣舱位管理规定》及《苏南瑞丽航空国内特价促销产品票务
操作规定》执行，以票面价为基准计算手续费（四舍五入至
个位）。",有效,,DR,,,,,,,,,,,,,,,,,,,GP/BSP
DR渠道溢价产品---乐天行,所有航线,E/H/K/N/R/S/V/T/Z/W/U/I/X以及各舱子舱位。,700.0,450.0,LTX8,KMG319/KMG279,"（二）变更、退票：按订座舱位对应《苏南瑞丽航空国
内航班散客多等级舱位管理规定》、《苏南瑞丽航空固定折
扣舱位管理规定》及《苏南瑞丽航空国内特价促销产品票务
操作规定》执行，以票面价为基准计算手续费（四舍五入至
个位）。",有效,,DR,,,,,,,,,,,,,,,,,,,GP/BSP
DR渠道溢价产品---乐天行,所有航线,E/H/K/N/R/S/V/T/Z/W/U/I/X以及各舱子舱位。,900.0,600.0,LTX9,KMG319/KMG279,"（二）变更、退票：按订座舱位对应《苏南瑞丽航空国
内航班散客多等级舱位管理规定》、《苏南瑞丽航空固定折
扣舱位管理规定》及《苏南瑞丽航空国内特价促销产品票务
操作规定》执行，以票面价为基准计算手续费（四舍五入至
个位）。",有效,,DR,,,,,,,,,,,,,,,,,,,GP/BSP
"DR 超值公务舱（A舱/C舱）
",所有航线（全享公务舱）,C,YB 运价*1.5,60.0,QXGW,KMG319/KMG279,"（三）退票
1.航班规定离站时间前 72 小时(含)之前退票,按对应票
面价收取 5%退票手续费；
2.航班规定离站时间前72小时至航班规定离站时间前4
小时(含)之前退票，按对应票面价收取 10%的退票手续费；
3.航班规定离站时间前 4 小时之后退票，按对应票面价
收取 20%的退票手续费。",有效,,DR,,,,,,,,,,,,,,,,,,,GP/BSP
"DR 超值公务舱（A舱/C舱）
",所有航线（全享公务舱）,C1,YB 运价*1.2,60.0,QXGW,KMG319/KMG279,"（三）退票
1.航班规定离站时间前 72 小时(含)之前退票,按对应票
面价收取 5%退票手续费；
2.航班规定离站时间前72小时至航班规定离站时间前4
小时(含)之前退票，按对应票面价收取 10%的退票手续费；
3.航班规定离站时间前 4 小时之后退票，按对应票面价
收取 20%的退票手续费。",有效,,DR,,,,,,,,,,,,,,,,,,,GP/BSP
"DR 超值公务舱（A舱/C舱）
",所有航线（全享公务舱）,C2,YB 运价*0.8,60.0,QXGW,KMG319/KMG279,"（三）退票
1.航班规定离站时间前 72 小时(含)之前退票,按对应票
面价收取 5%退票手续费；
2.航班规定离站时间前72小时至航班规定离站时间前4
小时(含)之前退票，按对应票面价收取 10%的退票手续费；
3.航班规定离站时间前 4 小时之后退票，按对应票面价
收取 20%的退票手续费。",有效,,DR,,,,,,,,,,,,,,,,,,,GP/BSP
"DR 超值公务舱（A舱/C舱）
",所有航线（超值公务舱）,A/A1/A2/A3/A4/A5,800/650/500/300,40.0,CZGW,KMG319/KMG279,"（三）退票
1.航班规定离站时间前 72 小时(含)之前退票,按对应票
面价收取 5%退票手续费；
2.航班规定离站时间前72小时至航班规定离站时间前4
小时(含)之前退票，按对应票面价收取 10%的退票手续费；
3.航班规定离站时间前 4 小时之后退票，按对应票面价
收取 20%的退票手续费。",有效,,DR,,,,,,,,,,,,,,,,,,,GP/BSP
"DR 超值公务舱（A舱/C舱）
",所有航线（超值公务舱）,A4,200.0,20.0,CZGW,KMG319/KMG279,"（三）退票
1.航班规定离站时间前 72 小时(含)之前退票,按对应票
面价收取 5%退票手续费；
2.航班规定离站时间前72小时至航班规定离站时间前4
小时(含)之前退票，按对应票面价收取 10%的退票手续费；
3.航班规定离站时间前 4 小时之后退票，按对应票面价
收取 20%的退票手续费。",有效,,DR,,,,,,,,,,,,,,,,,,,GP/BSP
"DR 超值公务舱（A舱/C舱）
",所有航线（超值公务舱）,A5,150.0,20.0,CZGW,KMG319/KMG279,"（三）退票
1.航班规定离站时间前 72 小时(含)之前退票,按对应票
面价收取 5%退票手续费；
2.航班规定离站时间前72小时至航班规定离站时间前4
小时(含)之前退票，按对应票面价收取 10%的退票手续费；
3.航班规定离站时间前 4 小时之后退票，按对应票面价
收取 20%的退票手续费。",有效,,DR,,,,,,,,,,,,,,,,,,,GP/BSP
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DR,,,,,,,,,,,,,,,,,,,
