航司,产品名称,航线,订座舱位,上浮价格,政策返点,产品代码,出票OFFICE,备注,产品有限期
南航,CZ退改加享、航班日期截至3.31,退改无忧,P/B/M/H/K/U/A/L/Q/E/V/Z/T,160,65（航班/销售日期4.1-9.30：80元）,*YXKAARG,GP/BSP/B2B,KMG319/KMG279/CTU152/SZX146,"1.客票有效期内，24小时（含）前免费退票手续费1次，加价金额不退；24小时后按正常退改规则计算手续费。
2.客票有效期内，4小时前免变更手续费；4小时后按正常退改规则计算手续费。
3.300万元航空意外身故及伤残保障，保险期间为客票当次航班。"
南航,CZ退改加享、航班日期截至3.31,金牌退改,C/D/I/P/B/M/H/K/U/A/L/Q/E/V/Z/T,600,240,*YXKADRG,GP/BSP/B2B,KMG319/KMG279/CTU152/SZX146,"1.航班起飞前4小时以外变更，免收变更手续费，正常收取票价差；4小时以内变更，按客票使用规则收取变更手续费。
2.航班起飞前24小时以外退票，免收退票手续费；24小时以内退票，按客票使用规则收取退票手续费。
3.客票成行后赠3000里程。"
南航,CZ退改加享、航班日期自4.1起,全国航线：变更旅行套餐,P/B/M/H/K/U/A/L/Q/E/V/Z/T,,37,*YXKAAGD,GP/BSP/B2B,KMG319/KMG279/CTU152/SZX146,在航班预计离站时间前4小时（含）前自愿变更，免收自愿变更费
南航,CZ退改加享、航班日期自4.1起,全国航线：退改无忧,P/B/M/H/K/U/A/L/Q/E/V/Z/T,,40,*YXKAARG,GP/BSP/B2B,KMG319/KMG279/CTU152/SZX146,"1.客票有效期内，24小时（含）前免费退票手续费1次，加价金额不退；24小时后按正常退改规则计算手续费。
2.客票有效期内，4小时前免变更手续费；4小时后按正常退改规则计算手续费。
3.300万元航空意外身故及伤残保障，保险期间为客票当次航班。"
南航,CZ退改加享、航班日期自4.1起,全国航线：金牌退改,C/D/I/P/B/M/H/K/U/A/L/Q/E/V/Z/T,,150,*YXKADRG,GP/BSP/B2B,KMG319/KMG279/CTU152/SZX146,"1.航班起飞前4小时以外变更，免收变更手续费，正常收取票价差；4小时以内变更，按客票使用规则收取变更手续费。
2.航班起飞前24小时以外退票，免收退票手续费；24小时以内退票，按客票使用规则收取退票手续费。
3.客票成行后赠3000里程。"
南航,CZ保险加享、航班日期截至3.31,3天境内旅行保障,P/B/M/H/K/U/A/L/Q/E/V/Z/T,,12,*YXKAAIF,GP/BSP/B2B,KMG319/KMG279/CTU152/SZX146,保3天的旅行意外伤害、高风险运动、医疗救援、银行卡盗抢等
南航,CZ保险加享、航班日期截至3.31,航意保障,P/B/M/H/K/U/A/L/Q/E/V/Z/T,,12,*YXKAAIB,GP/BSP/B2B,KMG319/KMG279/CTU152/SZX146,航意650万、医疗15万。
南航,CZ保险加享、航班日期自4.1起,全国航线：航意航延综合保障,P/B/M/H/K/U/A/L/Q/E/V/Z/T,,17,*YXKAAID,GP/BSP/B2B,KMG319/KMG279/CTU152/SZX146,航意700万，医疗15万；航延2小时起赔，最高赔600
南航,CZ保险加享、航班日期自4.1起,全国航线：3天境内旅行保障,P/B/M/H/K/U/A/L/Q/E/V/Z/T,,7,*YXKAAIF,GP/BSP/B2B,KMG319/KMG279/CTU152/SZX146,保3天的旅行意外伤害、高风险运动、医疗救援、银行卡盗抢等
南航,CZ保险加享、航班日期自4.1起,全国航线：航意保障,P/B/M/H/K/U/A/L/Q/E/V/Z/T,,7,*YXKAAIB,GP/BSP/B2B,KMG319/KMG279/CTU152/SZX146,航意650万、医疗15万。
南航,CZ团队加享、航班日期截至3.31,全国航线：团队权益包加享,适用舱位：G,,95,G*******TA,B2B,,10KG额外行李额度
南航,CZ团队加享、航班日期截至3.31,全国航线：团队里程加享300里程,适用舱位：G,,30,G*******TC,B2B,,300里程
南航,CZ团队加享、航班日期截至3.31,全国航线：团队里程加享500里程,适用舱位：G,,40,G*******TD,B2B,,500里程
南航,CZ团队加享、航班日期截至3.31,全国航线：团队里程加享1000里程,适用舱位：G,,80,G*******TE,B2B,,1000里程
南航,CZ团队加享、航班日期截至3.31,全国航线：团队里程加享1500里程,适用舱位：G,,120,G*******TF,B2B,,1500里程
南航,CZ团队加享、航班日期截至3.31,全国航线：团队里程加享2000里程,适用舱位：G,,160,G*******TG,B2B,,2000里程
南航,CZ团队加享、航班日期截至3.31,全国航线：国内航意航延综合保障,适用舱位：G,,16-28,G*******BB,B2B,,航意400-700万、医疗5-15万、航延2小时起赔最高赔600、返航或备降赔300。
南航,CZ团队加享、航班日期截至3.31,全国航线：7天交通意外保障,适用舱位：G,,12-24,G*******BC,B2B,,航意300-1000万、医疗5-10万、火车/轮船意外100-150万、汽车意外20-50万。
南航,CZ团队加享、航班日期截至3.31,全国航线：国内行李保障,适用舱位：G,,10-40,G*******BD,B2B,,托运行李损失/丢失0.5-5万、行李延误1000元、航意50万。
南航,CZ团队加享、航班日期截至3.31,全国航线：境内旅行综合保障,适用舱位：G,,20-40,G*******BE,B2B,,航意200万、高风险运动40万、医疗6万、第三者责任5万等。
南航,CZ团队加享、航班日期截至3.31,全国航线：团队升舱加享,适用舱位：G,,20-400,G******U*,B2B,,享受明珠经济舱升舱权益
南航,CZ团队加享、航班日期自4.1起,全国航线：团队权益包加享,G,,75,G*******TA,B2B,,10KG额外行李额度
南航,CZ团队加享、航班日期自4.1起,全国航线：团队里程加享,G,,0.25,G******TT*,B2B,,1元里程(5里程)
南航,CZ团队加享、航班日期自4.1起,全国航线：团队里程加享,G,,17.5,G*******TC,B2B,,300里程
南航,CZ团队加享、航班日期自4.1起,全国航线：团队里程加享,G,,25,G*******TD,B2B,,500里程
南航,CZ团队加享、航班日期自4.1起,全国航线：团队里程加享,G,,50,G*******TE,B2B,,1000里程
南航,CZ团队加享、航班日期自4.1起,全国航线：团队里程加享,G,,75,G*******TF,B2B,,1500里程
南航,CZ团队加享、航班日期自4.1起,全国航线：团队里程加享,G,,100,G*******TG,B2B,,2000里程
南航,CZ团队加享、航班日期自4.1起,全国航线：国内航意航延综合保障,G,,2026-10-17,G*******BB,B2B,,航意400-700万、医疗5-15万、航延2小时起赔最高赔600、返航或备降赔300。
南航,CZ团队加享、航班日期自4.1起,全国航线：7天交通意外保障,G,,2026-07-15,G*******BC,B2B,,航意300-1000万、医疗5-10万、火车/轮船意外100-150万、汽车意外20-50万。
南航,CZ团队加享、航班日期自4.1起,全国航线：国内行李保障,G,,2026-06-25,G*******BD,B2B,,托运行李损失/丢失0.5-5万、行李延误1000元、航意50万。
南航,CZ团队加享、航班日期自4.1起,全国航线：境内旅行综合保障,G,,2026-12-25,G*******BE,B2B,,航意200万、高风险运动40万、医疗6万、第三者责任5万等。
南航,CZ团队加享、航班日期自4.1起,全国航线：团队升舱加享,G,,20-400,G******U*,B2B,,享受明珠经济舱升舱权益
南航,CZ-GP加享、航班日期截至3.31,全国航线：100里程旅行套餐,W/C/Y/P/B/M/H/K/U/A/L/Q/E/V/Z/T,,12,*YDLAAMA,GP/BSP,KMG319/KMG279/CTU152/SZX146,100里程
南航,CZ-GP加享、航班日期截至3.31,全国航线：500里程旅行套餐,W/C/Y/P/B/M/H/K/U/A/L/Q/E/V/Z/T,,40,*YDLAAMG,GP/BSP,KMG319/KMG279/CTU152/SZX146,500里程
南航,CZ-GP加享、航班日期截至3.31,全国航线：800里程旅行套餐,W/C/Y/P/B/M/H/K/U/A/L/Q/E/V/Z/T,,48,*YDLACMD,GP/BSP,KMG319/KMG279/CTU152/SZX146,800里程
南航,CZ-GP加享、航班日期截至3.31,全国航线：1000里程旅行套餐,W/C/Y/P/B/M/H/K/U/A/L/Q/E/V/Z/T,,80,*YDLAAMC,GP/BSP,KMG319/KMG279/CTU152/SZX146,1000里程
南航,CZ-GP加享、航班日期截至3.31,全国航线：1500里程旅行套餐,W/C/Y/P/B/M/H/K/U/A/L/Q/E/V/Z/T,,120,*YDLAAMH,GP/BSP,KMG319/KMG279/CTU152/SZX146,1500里程
南航,CZ-GP加享、航班日期截至3.31,全国航线：2000里程旅行套餐,W/C/Y/P/B/M/H/K/U/A/L/Q/E/V/Z/T,,160,*YDLAAMD,GP/BSP,KMG319/KMG279/CTU152/SZX146,2000里程
南航,CZ-GP加享、航班日期截至3.31,全国航线：300里程+选座权益包,W/C/Y/P/B/M/H/K/U/A/L/Q/E/V/Z/T,,50,*YDLAAMS,GP/BSP,KMG319/KMG279/CTU152/SZX146,300里程，优先选择前排座位权益
南航,CZ-GP加享、航班日期截至3.31,全国航线：300里程+明珠舱升舱,Y/P/B/M/H/K/U,,128,*YDLAAUC,GP/BSP,KMG319/KMG279/CTU152/SZX146,额外获赠300里程和明珠经济舱升舱权益
南航,CZ-GP加享、航班日期截至3.31,全国航线：退改无忧,Y/P/B/M/H/K/U/A/L/Q/E/V/Z/T,,65,*YDLAARG,GP/BSP,KMG319/KMG279/CTU152/SZX146,"1.客票有效期内，24小时（含）前免费退票手续费1次，加价金额不退；24小时后按正常退改规则计算手续费。
2.客票有效期内，4小时前免变更手续费；4小时后按正常退改规则计算手续费。
3.赠送300万元航空意外身故及伤残保障，保险期间为客票当次航班。"
南航,CZ-GP加享、航班日期自4.1起,全国航线：100里程旅行套餐,W/C/Y/P/B/M/H/K/U/A/L/Q/E/V/Z/T,,7,*YDLAAMA,GP/BSP,KMG319/KMG279/CTU152/SZX146,100里程
南航,CZ-GP加享、航班日期自4.1起,全国航线：500里程旅行套餐,W/C/Y/P/B/M/H/K/U/A/L/Q/E/V/Z/T,,25,*YDLAAMG,GP/BSP,KMG319/KMG279/CTU152/SZX146,500里程
南航,CZ-GP加享、航班日期自4.1起,全国航线：800里程旅行套餐,W/C/Y/P/B/M/H/K/U/A/L/Q/E/V/Z/T,,30,*YDLACMD,GP/BSP,KMG319/KMG279/CTU152/SZX146,800里程
南航,CZ-GP加享、航班日期自4.1起,全国航线：1000里程旅行套餐,W/C/Y/P/B/M/H/K/U/A/L/Q/E/V/Z/T,,50,*YDLAAMC,GP/BSP,KMG319/KMG279/CTU152/SZX146,1000里程
南航,CZ-GP加享、航班日期自4.1起,全国航线：1500里程旅行套餐,W/C/Y/P/B/M/H/K/U/A/L/Q/E/V/Z/T,,75,*YDLAAMH,GP/BSP,KMG319/KMG279/CTU152/SZX146,1500里程
南航,CZ-GP加享、航班日期自4.1起,全国航线：2000里程旅行套餐,W/C/Y/P/B/M/H/K/U/A/L/Q/E/V/Z/T,,100,*YDLAAMD,GP/BSP,KMG319/KMG279/CTU152/SZX146,2000里程
南航,CZ-GP加享、航班日期自4.1起,全国航线：300里程+选座权益包,W/C/Y/P/B/M/H/K/U/A/L/Q/E/V/Z/T,,32,*YDLAAMS,GP/BSP,KMG319/KMG279/CTU152/SZX146,300里程，优先选择前排座位权益
南航,CZ-GP加享、航班日期自4.1起,全国航线：300里程+明珠舱升舱,Y/P/B/M/H/K/U,,80,*YDLAAUC,GP/BSP,KMG319/KMG279/CTU152/SZX146,额外获赠300里程和明珠经济舱升舱权益
南航,CZ-GP加享、航班日期自4.1起,全国航线：退改无忧,Y/P/B/M/H/K/U/A/L/Q/E/V/Z/T,,40,*YDLAARG,GP/BSP,KMG319/KMG279/CTU152/SZX146,"1.客票有效期内，24小时（含）前免费退票手续费1次，加价金额不退；24小时后按正常退改规则计算手续费。
2.客票有效期内，4小时前免变更手续费；4小时后按正常退改规则计算手续费。
3.赠送300万元航空意外身故及伤残保障，保险期间为客票当次航班。"
南航,CZ-DK加享、航班日期自4.1起,全国航线：100里程旅行套餐,P/B/M/H/K/U/A/L/Q/E/V/Z/T,,7,*YDHABMA,GP/BSP/B2B,KMG319/KMG279/CTU152/SZX146,100里程
南航,CZ-DK加享、航班日期自4.1起,全国航线：300里程旅行套餐,P/B/M/H/K/U/A/L/Q/E/V/Z/T,,17,*YDHABMB,GP/BSP/B2B,KMG319/KMG279/CTU152/SZX146,300里程
南航,CZ-DK加享、航班日期自4.1起,全国航线：500里程旅行套餐,P/B/M/H/K/U/A/L/Q/E/V/Z/T,,25,*YDHABMD,GP/BSP/B2B,KMG319/KMG279/CTU152/SZX146,500里程
南航,CZ-DK加享、航班日期自4.1起,全国航线：1000里程旅行套餐,P/B/M/H/K/U/A/L/Q/E/V/Z/T,,50,*YDHABME,GP/BSP/B2B,KMG319/KMG279/CTU152/SZX146,1000里程
南航,CZ-DK加享、航班日期自4.1起,全国航线：1500里程旅行套餐,P/B/M/H/K/U/A/L/Q/E/V/Z/T,,75,*YDHABMF,GP/BSP/B2B,KMG319/KMG279/CTU152/SZX146,1500里程
南航,CZ-DK加享、航班日期自4.1起,全国航线：2000里程旅行套餐,C/P/B/M/H/K/U/A/L/Q/E/V/Z/T,,100,*YDHABMC,GP/BSP/B2B,KMG319/KMG279/CTU152/SZX146,2000里程
南航,CZ-DK加享、航班日期自4.1起,全国航线：300里程+选座权益包,P/B/M/H/K/U/A/L/Q/E/V/Z/T,,32,*YDKAAMS,GP/BSP/B2B,KMG319/KMG279/CTU152/SZX146,300里程，优先选择前排座位权益
南航,CZ-DK加享、航班日期自4.1起,全国航线：变更旅行套餐,P/B/M/H/K/U/A/L/Q/E/V/Z/T,,37,*YDKABGA,GP/BSP/B2B,KMG319/KMG279/CTU152/SZX146,在航班预计离站时间前4小时（含）前自愿变更，免收自愿变更费
南航,CZ里程/积分加享,明珠舱300里程加享,P/B/M/H/K/U,320,128,*YXHAAUC,GP/BSP,KMG319/KMG279/CTU152/SZX146,BSP B2B
南航,CZ退改加享,金牌退改,C/D/I/P/B/M/H/K/U/A/L/Q,400,,*YXKABRG,GP/BSP/B2B,KMG319/KMG279/CTU152/SZX146,"1.航班起飞前4小时以外变更，免收变更手续费，正常收取票价差；4小时以内变更，按客票使用规则收取变更手续费。
2.航班起飞前24小时以外退票，免收退票手续费；24小时以内退票，按客票使用规则收取退票手续费。"
南航,CZ退改加享,金牌退改,C/D/I/P/B/M/H/K/U/A/L/Q,200,80,*YXKACRG,GP/BSP/B2B,KMG319/KMG279/CTU152/SZX146,"1.航班起飞前4小时以外变更，免收变更手续费，正常收取票价差；4小时以内变更，按客票使用规则收取变更手续费。
2.航班起飞前24小时以外退票，免收退票手续费；24小时以内退票，按客票使用规则收取退票手续费。
3.客票成行后赠3000里程。"
南航,CZ退改加享,退票优惠,P/B/M/H/K/U/A/L/Q,160,65,*YXKAARD,GP/BSP/B2B,KMG319/KMG279/CTU152/SZX146,航班预计离站时间前72小时（含）前，仅收取“退票优惠”产品加价部分作为优惠定额退票费。
南航,CZ指定航线里程旅行套餐,100里程,B/M/H/U/A/L/E/V/Z/T/N,100,40,,GP/BSP/B2B,KMG319/KMG279/CTU152/SZX146,全渠道
南航,CZ指定航线里程旅行套餐,500里程,B/M/H/U/A/L/E/V/Z/T/N,,90,,GP/BSP/B2B,KMG319/KMG279/CTU152/SZX146,全渠道
南航,CZ权益包加享,行李加享,P/B/M/H/K/U/A/L/Q/E/V/Z,80,30,*YXLAABD,GP/BSP/B2B,KMG319/KMG279/CTU152/SZX146,5KG额外行李额度
南航,CZ权益包加享,全国航线：里程行李加享,P/B/M/H/K/U/A/L/Q/E/V/Z,150,60,*YXLAAMA,GP/BSP/B2B,KMG319/KMG279/CTU152/SZX146,500里程+5KG额外行李额
四川航空,3U全国免改易行,全国航线(4季度政策变动）,N/K/R/V/E/L/S/G/H,150,80按段,*/0KJM1,GP/BSP/B2B,KMG319/KMG279/CTU152,起飞四小时外免首次改期费
四川航空,3U全国免改易行,全国航线(5季度政策变动）,N/K/R/V/E/L/S/G/H,250,120+按段,*/0KJM2,GP/BSP/B2B,KMG319/KMG279/CTU152,起飞四小时外免两次改期费
四川航空,3U免改易行,川航国内航线,T/H/G/L/E/R/K/N/Q/M,"T-N舱公布运价+150元
Q/M舱市场净价+150元","T-N舱55元
Q/M舱45元","*/0KJM1
***/0KJM1",GP/BSP/B2B,KMG319,起飞四小时外免首次改期
四川航空,3U免改易行,川航国内航线,T/H/G/L/E/R/K/N/Q/M,"T-N舱公布运价+250元
Q/M舱市场净价+250元","T-N舱95元
Q/M舱80元","*/0KJM2
***/0KJM2",GP/BSP/B2B,KMG319,起飞四小时外免首次改期
四川航空,"3U接送产品
出行管家",昆明进出港,N/K/R/V/E/L/S/G/H,150,120+按段,*/6JAH2,GP/BSP/B2B,KMGG319,接送机产品    同邦
四川航空,"3U接送产品
UP出行管家",昆明进出港,N舱以上,280,240+按段,*/6JAH3,GP/BSP/B2B,KMGG319,同邦
四川航空,"3U接送产品
UP出行管家",昆明进出港,经济舱N-G舱,350,300+按段,*/6JAH4,GP/BSP/B2B,KMGG319,同邦 产品权益：代理人提供车接送，川航昆明长水机场贵宾休息室服务权益。
四川航空,"3U接送产品
UP出行管家",昆明进出港,经济舱N-G舱,500,400+按段,*/6JAH5,GP/BSP/B2B,KMGG319,同邦 产品权益：代理人提供车接送，川航昆明长水机场贵宾休息室服务
四川航空,3U 礼遇加享(机+X),所有航线,T/H/G/L/E/R/ K/N,溢价部分,0.6,*/0LJG1,GP/BSP/B2B,KMG319/KMG279/CTU152,（例如：订座E舱，运价标识为0LJG1。JG1为固定标识，05代表差价折扣率*E舱-K舱0.5个折扣。V舱代表外放最低舱位）运价标识：0LJG1
四川航空,3U机+X,川航国内航线,T/H/G/L/E/R/K,最低开放舱位公布运价+指定比例,溢价部分50%,*/0LJG1,GP/BSP/B2B,KMG319,川航专属客户经理服务+服务商提供自有服务权益
四川航空,3U机+接送车,川航天府进出港国内航线,T/H/G/L/E/R/K/N/Q/M,"T-N舱公布运价+150元
Q/M舱市场净价+150元","T-N舱55元
Q/M舱45元","*/0CJJF
***/0CJJF",GP/BSP/B2B,KMG319,赠送300元天府行接送车券
四川航空,3U机+优享选座,川航国内航线,W,"T-N舱公布运价+100元
Q/M舱市场净价+100元","T-N舱35元
Q/M舱30元","*/0DJXZ
***/0DJXZ",GP/BSP/B2B,KMG319,航班起飞48小时之前优享选座
四川航空,"3U机+选座+休息室组
合产品","川航双流、天府、重庆、北
京出港国内航线",W,"T-N舱公布运价+150元
Q/M舱市场净价+150元","T-N舱55元
Q/M舱45元","*/0DJEQ
***/0DJEQ",GP/BSP/B2B,KMG319,"航班起飞48小时之前优享选座+赠送川航自营休息室通
用卡券一张（双流、天府、重庆、北京）"
四川航空,"3U机+选座+休息室组
合产品","川航部分国内航线（第三方
休息室资源覆盖航点）",W,"T-N舱公布运价+150元
Q/M舱市场净价+150元","T-N舱55元
Q/M舱45元","*/0DJFQ
***/0DJFQ",GP/BSP/B2B,KMG319,"航班起飞48小时之前优享选座+赠送第三方休息室通用
卡券一张"
四川航空,"3U机+选座+休息室+快
速安检组合产品","川航部分国内航线（第三方
休息室资源覆盖航点）",W,"T-N舱公布运价+200元
Q/M舱市场净价+200元","T-N舱55元
Q/M舱45元","*/0DJGQ
***/0DJGQ",GP/BSP/B2B,KMG319,"航班起飞48小时之前优享选座+自营休息室卡券一张+快
速安检券一张"
四川航空,"3U机+选座+休息室+快
速安检组合产品","川航部分国内航线（休息室
、快速安检资源覆盖航点）",W,"T-N舱公布运价+200元
Q/M舱市场净价+200元","T-N舱75元
Q/M舱60元","*/0DJHQ
***/0DJHQ",GP/BSP/B2B,KMG319,"航班起飞48小时之前优享选座+第三方休息室卡券一张+
快速安检券一张"
四川航空,3U优惠退票,川航国内航线,T/H/G/L/E/R/K/N/Q/M,"T-N舱公布运价+200元
Q/M舱市场净价+200元","T-N舱75元
Q/M舱60元","*/0KJTP
***/0KJTP",GP/BSP/B2B,KMG319,"自愿退票时间在航班计划离站时间48小时（含）前，退
票费率按照航班计划离站时间168小时（含）前费率执行"
