产品名称,航线,上浮价格,政策返点,出票OFFICE,备注,产品有限期,airline,airline_name,订座舱位,产品代码,column_10,政策返点（后返+车辆后返+代理费),票证类型,column_11
"CA加里惠退
、航班日期4.1-6.30",所有航线,200,50,KMG319/CTU152/SZX146,"赠送里程：800km,48H外退票费率按照8折收取",旅行日期4月1日至6月30日,CA,中国国航,D/Z/R,CA6A253550,,,GP/BSP/B9B,
"CA加里惠退
、航班日期4.1-6.30",所有航线,300,75,KMG319/CTU152/SZX146,"赠送里程：1200km,48H外退票费率按照8折收取",旅行日期4月1日至6月30日,CA,中国国航,D/Z/R,CA6A253540,,,GP/BSP/B9B,
"CA加里惠退
、航班日期4.1-6.30",所有航线,450,110,KMG319/CTU152/SZX146,"赠送里程：1500km,48H外退票费率按照8折收取",旅行日期4月1日至6月30日,CA,中国国航,D/Z/R,CA6A253541,,,GP/BSP/B9B,
CA大额里程、航班日期截至3.31,所有航线,480,120,KMG319/CTU152/SZX146,1600 48H外退票费率按照8折收取,有效,CA,中国国航,H/Q/V/W/S/L/P/K,CA6Z253542,,,GP/BSP/B9B,
CA大额里程、航班日期截至3.31,所有航线,600,160,KMG319/CTU152/SZX146,2000 48H外退票费率按照8折收取,有效,CA,中国国航,H/Q/V/W/S/L/P/K,CA6Z253548,,,GP/BSP/B9B,
CA大额里程、航班日期截至3.31,所有航线,630,150,KMG319/CTU152/SZX146,1800 48H外退票费率按照8折收取,有效,CA,中国国航,D/Z/R,CA6A253545,,,GP/BSP/B9B,
CA大额里程、航班日期截至3.31,所有航线,880,170,KMG319/CTU152/SZX146,2500 48H外退票费率按照8折收取,有效,CA,中国国航,D/Z/R,CA6Z253553,,,GP/BSP/B9B,
CA大额里程、航班日期4.1-6.30,所有航线,480,120,KMG319/CTU152/SZX146,"赠送里程：1600km,48H外退票费率按照8折收取",旅行日期4月1日至6月30日,CA,中国国航,CA6Z253542,CA6Z253542,,,GP/BSP/B9B,
CA大额里程、航班日期4.1-6.30,所有航线,600,150,KMG319/CTU152/SZX146,"赠送里程：2000km,48H外退票费率按照8折收取",旅行日期4月1日至6月31日,CA,中国国航,CA6Z253548,CA6Z253548,,,GP/BSP/B9B,
CA大额里程、航班日期4.1-6.30,所有航线,630,150,KMG319/CTU152/SZX146,"赠送里程：1800km,48H外退票费率按照8折收取",旅行日期4月1日至6月32日,CA,中国国航,CA6A253545,CA6A253545,,,GP/BSP/B9B,
CA大额里程、航班日期4.1-6.30,所有航线,880,170,KMG319/CTU152/SZX146,"赠送里程：2500km,48H外退票费率按照8折收取",旅行日期4月1日至6月33日,CA,中国国航,CA6Z253553,CA6Z253553,,,GP/BSP/B9B,
CA免改惠享、航班日期截至3.31,所有航线,150元/200元,50,KMG319/CTU152/SZX146,距航班起飞4H外，免改期费一次,有效,CA,中国国航,H/Q/V,CA6Z253547,,,GP/BSP/B14B,
CA免改惠享、航班日期截至3.31,所有航线,200元/300元,60,KMG319/CTU152/SZX146,距航班起飞4H外，免改期费一次,有效,CA,中国国航,W/S,CA6Z253537,,,GP/BSP/B15B,
CA免改惠享、航班日期4.1-6.30,所有航线,150/200,35,KMG319/CTU152/SZX146,距航班起飞4H外，免改期费一次,旅行日期4月1日至6月33日,CA,中国国航,H/Q/V,CA6Z253547,,,GP/BSP/B15B,
CA免改惠享、航班日期4.1-6.30,所有航线,200/300,50,KMG319/CTU152/SZX146,距航班起飞4H外，免改期费一次,旅行日期4月1日至6月33日,CA,中国国航,W/S,CA6Z253537,,,GP/BSP/B15B,
CA旅享、航班日期截至3.31,所有航线,Y能公布运价的15%,90,KMG319/CTU152/SZX146,10ka额外行李,有效,CA,中国国航,H/Q/V/W/S,CA6Z253546,,,GP/BSP/B16B,
CA旅享、航班日期4.1-6.30,所有航线,Y舱公布运价的15%,65,KMG319/CTU152/SZX146,10kg额外行李,旅行日期4月1日至6月33日,CA,中国国航,H/Q/V/W/S,CA6Z253546,,,GP/BSP/B16B,
CA2026年经济舱优选,产品一,,180-240,KMG319/CTU152/SZX146,,有效,CA,中国国航,Y,CAOL253497，KPL,,,GP/BSP/B17B,
CA2026年经济舱优选,产品一,,170-190,KMG319/CTU152/SZX146,,有效,CA,中国国航,B,CAOL253497，KPL,,,GP/BSP/B18B,
CA2026年经济舱优选,产品一,,150-170,KMG319/CTU152/SZX146,,有效,CA,中国国航,M,CAOL253497，KPL,,,GP/BSP/B19B,
CA2026年经济舱优选,产品一,,130-150,KMG319/CTU152/SZX146,,有效,CA,中国国航,U,CAOL253497，KPL,,,GP/BSP/B20B,
CA2026年经济舱优选,产品一,,110-130,KMG319/CTU152/SZX146,,有效,CA,中国国航,H,CAOL253497，KPL,,,GP/BSP/B21B,
CA2026年经济舱优选,产品一,,90-110,KMG319/CTU152/SZX146,,有效,CA,中国国航,Q,CAOL253497，KPL,,,GP/BSP/B22B,
CA2026年经济舱优选,产品一,,70-90,KMG319/CTU152/SZX146,,有效,CA,中国国航,V,CAOL253497，KPL,,,GP/BSP/B23B,
CA2026年经济舱优选,产品一,,50-70,KMG319/CTU152/SZX146,,有效,CA,中国国航,W,CAOL253497，KPL,,,GP/BSP/B24B,
CA2026年经济舱优选,产品一,,30-50,KMG319/CTU152/SZX146,,有效,CA,中国国航,S,CAOL253497，KPL,,,GP/BSP/B25B,
CA2026年经济舱优选,产品二,,140-200,KMG319/CTU152/SZX146,,有效,CA,中国国航,Y,CAOL253505，WS,,,GP/BSP/B26B,
CA2026年经济舱优选,产品二,,130-150,KMG319/CTU152/SZX146,,有效,CA,中国国航,B,CAOL253505，WS,,,GP/BSP/B27B,
CA2026年经济舱优选,产品二,,110-130,KMG319/CTU152/SZX146,,有效,CA,中国国航,M,CAOL253505，WS,,,GP/BSP/B28B,
CA2026年经济舱优选,产品二,,90-110,KMG319/CTU152/SZX146,,有效,CA,中国国航,U,CAOL253505，WS,,,GP/BSP/B29B,
CA2026年经济舱优选,产品二,,70-90,KMG319/CTU152/SZX146,,有效,CA,中国国航,H,CAOL253505，WS,,,GP/BSP/B30B,
CA2026年经济舱优选,产品二,,50-70,KMG319/CTU152/SZX146,,有效,CA,中国国航,Q,CAOL253505，WS,,,GP/BSP/B31B,
CA2026年经济舱优选,产品二,,30-50,KMG319/CTU152/SZX146,,有效,CA,中国国航,V,CAOL253505，WS,,,GP/BSP/B32B,
CA2026年经济舱优选,产品三,,80-140,KMG319/CTU152/SZX146,,有效,CA,中国国航,Y,CAOL253489，HQV,,,GP/BSP/B33B,
CA2026年经济舱优选,产品三,,60-80,KMG319/CTU152/SZX146,,有效,CA,中国国航,B,CAOL253489，HQV,,,GP/BSP/B34B,
CA2026年经济舱优选,产品三,,40-60,KMG319/CTU152/SZX146,,有效,CA,中国国航,M,CAOL253489，HQV,,,GP/BSP/B35B,
CA2026年经济舱优选,产品三,,20-40,KMG319/CTU152/SZX146,,有效,CA,中国国航,U,CAOL253489，HQV,,,GP/BSP/B36B,
CA2026年经济舱优选,产品四,,30-50,KMG319/CTU152/SZX146,,有效,CA,中国国航,Y,CAOL253504，BMU,,,GP/BSP/B37B,
CA2026年经济舱优选,产品一,Y88,130,KMG319/CTU152/SZX146,,有效,CA,中国国航,LPK舱,CA6L253495,,,GP/BSP/B38B,
CA2026年经济舱优选,产品二,Y88,90,KMG319/CTU152/SZX146,,有效,CA,中国国航,外放S,CA6L253491,,,GP/BSP/B39B,
CA2026年经济舱优选,产品三,Y88,70,KMG319/CTU152/SZX146,,有效,CA,中国国航,外放W,CA6L253490,,,GP/BSP/B40B,
CA2026年经济舱优选,产品四,Y88,50,KMG319/CTU152/SZX146,,有效,CA,中国国航,外放V,CA6L253508,,,GP/BSP/B41B,
CA2026年经济舱优选,产品五,Y88,30,KMG319/CTU152/SZX146,,有效,CA,中国国航,外放Q,CA6L253499,,,GP/BSP/B42B,
CA2026年经济舱优选,产品六,Y88,10,KMG319/CTU152/SZX146,,有效,CA,中国国航,外放H,CA6L253492,,,GP/BSP/B43B,
KY一路护航,"1.特殊航线：
KMG-XIY、XYI-KMG、KMG-XMN、XMN-KMG、KMG-PVG、PVG-KMG、KMG-PEK、PEK-KMG、KMG-CAN、CAN-KMG、KMG-SZX、SZX-KMG、KMG-HGH、HGH-KMG、KMG-NKG、NKG-KMG、KMG-NTG、NTG-KMG、KMG-WUH、WUH-KMG、KMG-TCZ、TCZ-KMG、KMG-LUM、LUM-KMG、KMG-CGO、CGO-KMG、KMG-TFU、TFU-KMG航线前返比例为80%;
其他所有航线前返比例为70%;",200,80%/70%,KMG319/KMG279,"自愿退票：
1、航班规定离站时间前48小时至4小时（含）之前  
2、航班规定离站时间前4小时之后20%；                                       
3、PAT:A或PAT:A#CYLHH",2026年03月29日（含）-2026年06月30日（含）,KY,昆明航空,订B舱,PAT:A或PAT:A#CYLHH,,,GP/BSP,
KY一路护航,指定航线分润80%，其他所有航线前返比例为70%；,300,80%/70%,KMG319/KMG279,"自愿退票：
1、航班规定离站时间前48小时至4小时（含）之前  
2、航班规定离站时间前4小时之后20%；                                       
3、PAT:A或PAT:A#CYLHH",2026年03月29日（含）-2026年06月30日（含）,KY,昆明航空,订B舱,PAT:A或PAT:A#CYLHH,,,GP/BSP,
KY一路护航,指定航线分润80%，其他所有航线前返比例为70%；,400,80%/70%,KMG319/KMG279,"自愿退票：
1、航班规定离站时间前48小时至4小时（含）之前  
2、航班规定离站时间前4小时之后20%；                                       
3、PAT:A或PAT:A#CYLHH",2026年03月29日（含）-2026年06月30日（含）,KY,昆明航空,订B舱,PAT:A或PAT:A#CYLHH,,,GP/BSP,
KY一路护航,指定航线分润80%，其他所有航线前返比例为70%；,500,80%/70%,KMG319/KMG279,"自愿退票：
1、航班规定离站时间前48小时至4小时（含）之前  
2、航班规定离站时间前4小时之后20%；                                       
3、PAT:A或PAT:A#CYLHH",2026年03月29日（含）-2026年06月30日（含）,KY,昆明航空,订B舱,PAT:A或PAT:A#CYLHH,,,GP/BSP,
KY一路护航,指定航线分润80%，其他所有航线前返比例为70%；,600,80%/70%,KMG319/KMG279,"自愿退票：
1、航班规定离站时间前48小时至4小时（含）之前  
2、航班规定离站时间前4小时之后20%；                                       
3、PAT:A或PAT:A#CSWZX",2026年03月29日（含）-2026年06月30日（含）,KY,昆明航空,订B舱,PAT:A或PAT:A#CSWZX,,,GP/BSP,
KY一路护航,指定航线分润80%，其他所有航线前返比例为70%；,700,80%/70%,KMG319/KMG279,"自愿退票：
1、航班规定离站时间前48小时至4小时（含）之前  
2、航班规定离站时间前4小时之后20%；                                       
3、PAT:A或PAT:A#CSWZX",2026年03月29日（含）-2026年06月30日（含）,KY,昆明航空,订B舱,PAT:A或PAT:A#CSWZX,,,GP/BSP,
KY一路护航,指定航线分润80%，其他所有航线前返比例为70%；,800,80%/70%,KMG319/KMG279,"自愿退票：
1、航班规定离站时间前48小时至4小时（含）之前  
2、航班规定离站时间前4小时之后20%；                                       
3、PAT:A或PAT:A#CSWZX",2026年03月29日（含）-2026年06月30日（含）,KY,昆明航空,订B舱,PAT:A或PAT:A#CSWZX,,,GP/BSP,
KY一路护航,指定航线分润80%，其他所有航线前返比例为70%；,900,80%/70%,KMG319,"自愿退票：
1、航班规定离站时间前48小时至4小时（含）之前  
2、航班规定离站时间前4小时之后20%；                                       
3、PAT:A或PAT:A#CSWZX",2026年03月29日（含）-2026年06月30日（含）,KY,昆明航空,订B舱,PAT:A或PAT:A#CSWZX,,,GP/BSP,
KY一路护航,指定航线分润80%，其他所有航线前返比例为70%；,1000,80%/70%,KMG319/KMG279,"自愿退票：
1、航班规定离站时间前48小时至4小时（含）之前  
2、航班规定离站时间前4小时之后20%；                                       
3、PAT:A或PAT:A#CSWZX",2026年03月29日（含）-2026年06月30日（含）,KY,昆明航空,订B舱,PAT:A或PAT:A#CSWZX,,,GP/BSP,
KY昆航  优选经济舱,全国航线,E100,15,KMG319/KMG279,"PAT:A，E+公布舱位/私有运价+E+1001.空中服务
（1）享受经济舱前排座椅。
（2）配备矿泉水一瓶。
2.地面服务
（1）产品E舱享受20KG免费行李额。
（2）优先登机：旅客在候机楼登机口登机时，出示登机牌即可享受与两舱客户一样的特殊通道优先登机服务。（仅限昆明机场）",销售日期：2026年1月8日（含）-2026年3月28日（含）乘机日期：2026年1月8日（含）-2026年3月28日（含）,KY,昆明航空,"订E舱，联动舱位：S、S1、S2、S3、S4、S5、P、P1、P2、P3、P4、P5、
Y、B、M、M1、M2、U、U1、U2、H、H1、H2、Q、Q1、Q2、V、V1、V2、W、W1、W2，EI项注明“经济舱不得签转”。",CPJF001,,,GP/BSP,
KY昆航优选经济舱,全国航线,E120,15,KMG319/KMG279,"PAT:A，E+公布舱位/私有运价+E+1201.空中服务
（1）享受经济舱前排座椅。
（2）配备矿泉水一瓶。
2.地面服务
（1）产品E舱享受20KG免费行李额。
（3）优先登机：旅客在候机楼登机口登机时，出示登机牌即可享受与两舱客户一样的特殊通道优先登机服务。（仅限昆明机场）",销售日期：2026年1月8日（含）-2026年3月28日（含）乘机日期：2026年1月8日（含）-2026年3月28日（含）,KY,昆明航空,"订E舱，联动舱位：S、S1、S2、S3、S4、S5、P、P1、P2、P3、P4、P5、
Y、B、M、M1、M2、U、U1、U2、H、H1、H2、Q、Q1、Q2、V、V1、V2、W、W1、W2，EI项注明“经济舱不得签转”。",CPJF002,,,GP/BSP,
KY昆航优选经济舱,全国航线,E140,15,KMG319/KMG279,"PAT:A，E+公布舱位/私有运价+E+1401.空中服务
（1）享受经济舱前排座椅。
（2）配备矿泉水一瓶。
2.地面服务
（1）产品E舱享受20KG免费行李额。
（4）优先登机：旅客在候机楼登机口登机时，出示登机牌即可享受与两舱客户一样的特殊通道优先登机服务。（仅限昆明机场）",销售日期：2026年1月8日（含）-2026年3月28日（含）乘机日期：2026年1月8日（含）-2026年3月28日（含）,KY,昆明航空,"订E舱，联动舱位：S、S1、S2、S3、S4、S5、P、P1、P2、P3、P4、P5、
Y、B、M、M1、M2、U、U1、U2、H、H1、H2、Q、Q1、Q2、V、V1、V2、W、W1、W2，EI项注明“经济舱不得签转”。",CPJF003,,,GP/BSP,
KY昆航  优选经济舱,全国航线,E200,15,KMG319/KMG279,"PAT:A，E+公布舱位/私有运价+E+2001.空中服务
（1）享受经济舱前排座椅。
（2）配备矿泉水一瓶。
2.地面服务
（1）产品E舱享受20KG免费行李额。
（5）优先登机：旅客在候机楼登机口登机时，出示登机牌即可享受与两舱客户一样的特殊通道优先登机服务。（仅限昆明机场）",销售日期：2026年1月8日（含）-2026年3月28日（含）乘机日期：2026年1月8日（含）-2026年3月28日（含）,KY,昆明航空,"订E舱，联动舱位：S、S1、S2、S3、S4、S5、P、P1、P2、P3、P4、P5、
Y、B、M、M1、M2、U、U1、U2、H、H1、H2、Q、Q1、Q2、V、V1、V2、W、W1、W2，EI项注明“经济舱不得签转”。",CPJF004,,,GP/BSP,
KY昆航优选经济舱,全国航线,E300,150,KMG319/KMG279,"PAT:A，E+公布舱位/私有运价+E+3001.空中服务
（1）享受经济舱前排座椅。
（2）配备矿泉水一瓶。
2.地面服务
（1）产品E舱享受20KG免费行李额。
（6）优先登机：旅客在候机楼登机口登机时，出示登机牌即可享受与两舱客户一样的特殊通道优先登机服务。（仅限昆明机场）",销售日期：2026年1月8日（含）-2026年3月28日（含）乘机日期：2026年1月8日（含）-2026年3月28日（含）,KY,昆明航空,"订E舱，联动舱位：S、S1、S2、S3、S4、S5、P、P1、P2、P3、P4、P5、
Y、B、M、M1、M2、U、U1、U2、H、H1、H2、Q、Q1、Q2、V、V1、V2、W、W1、W2，EI项注明“经济舱不得签转”。",CPJF005,,,GP/BSP,
KY昆航优选经济舱,全国航线,E400,200,KMG319/KMG279,"PAT:A，E+公布舱位/私有运价+E+4001.空中服务
（1）享受经济舱前排座椅。
（2）配备矿泉水一瓶。
2.地面服务
（1）产品E舱享受20KG免费行李额。
（7）优先登机：旅客在候机楼登机口登机时，出示登机牌即可享受与两舱客户一样的特殊通道优先登机服务。（仅限昆明机场）",销售日期：2026年1月8日（含）-2026年3月28日（含）乘机日期：2026年1月8日（含）-2026年3月28日（含）,KY,昆明航空,"订E舱，联动舱位：S、S1、S2、S3、S4、S5、P、P1、P2、P3、P4、P5、
Y、B、M、M1、M2、U、U1、U2、H、H1、H2、Q、Q1、Q2、V、V1、V2、W、W1、W2，EI项注明“经济舱不得签转”。",CPJF006,,,GP/BSP,
KY昆航优选经济舱,全国航线,E500,250,KMG319/KMG279,"PAT:A，E+公布舱位/私有运价+E+5001.空中服务
（1）享受经济舱前排座椅。
（2）配备矿泉水一瓶。
2.地面服务
（1）产品E舱享受20KG免费行李额。
（8）优先登机：旅客在候机楼登机口登机时，出示登机牌即可享受与两舱客户一样的特殊通道优先登机服务。（仅限昆明机场）",销售日期：2026年1月8日（含）-2026年3月28日（含）乘机日期：2026年1月8日（含）-2026年3月28日（含）,KY,昆明航空,"订E舱，联动舱位：S、S1、S2、S3、S4、S5、P、P1、P2、P3、P4、P5、
Y、B、M、M1、M2、U、U1、U2、H、H1、H2、Q、Q1、Q2、V、V1、V2、W、W1、W2，EI项注明“经济舱不得签转”。",CPJF007,,,GP/BSP,
KY昆航  优选经济舱,全国航线,E600,300,KMG319/KMG279,"PAT:A，E+公布舱位/私有运价+E+6001.空中服务
（1）享受经济舱前排座椅。
（2）配备矿泉水一瓶。
2.地面服务
（1）产品E舱享受20KG免费行李额。
（9）优先登机：旅客在候机楼登机口登机时，出示登机牌即可享受与两舱客户一样的特殊通道优先登机服务。（仅限昆明机场）",销售日期：2026年1月8日（含）-2026年3月28日（含）乘机日期：2026年1月8日（含）-2026年3月28日（含）,KY,昆明航空,"订E舱，联动舱位：S、S1、S2、S3、S4、S5、P、P1、P2、P3、P4、P5、
Y、B、M、M1、M2、U、U1、U2、H、H1、H2、Q、Q1、Q2、V、V1、V2、W、W1、W2，EI项注明“经济舱不得签转”。",CPJF008,,,GP/BSP,
KY昆航优选经济舱,全国航线,E700,350,KMG319/KMG279,"PAT:A，E+公布舱位/私有运价+E+7001.空中服务
（1）享受经济舱前排座椅。
（2）配备矿泉水一瓶。
2.地面服务
（1）产品E舱享受20KG免费行李额。
（10）优先登机：旅客在候机楼登机口登机时，出示登机牌即可享受与两舱客户一样的特殊通道优先登机服务。（仅限昆明机场）",销售日期：2026年1月8日（含）-2026年3月28日（含）乘机日期：2026年1月8日（含）-2026年3月28日（含）,KY,昆明航空,"订E舱，联动舱位：S、S1、S2、S3、S4、S5、P、P1、P2、P3、P4、P5、
Y、B、M、M1、M2、U、U1、U2、H、H1、H2、Q、Q1、Q2、V、V1、V2、W、W1、W2，EI项注明“经济舱不得签转”。",CPJF009,,,GP/BSP,
KY昆航优选经济舱,全国航线,E800,400,KMG319/KMG279,"PAT:A，E+公布舱位/私有运价+E+8001.空中服务
（1）享受经济舱前排座椅。
（2）配备矿泉水一瓶。
2.地面服务
（1）产品E舱享受20KG免费行李额。
（11）优先登机：旅客在候机楼登机口登机时，出示登机牌即可享受与两舱客户一样的特殊通道优先登机服务。（仅限昆明机场）",销售日期：2026年1月8日（含）-2026年3月28日（含）乘机日期：2026年1月8日（含）-2026年3月28日（含）,KY,昆明航空,订E舱，联动舱位：S、S1、S2、S3、S4、S5、P、P1、P2、P3、P4、P5、Y、B、M、M1、M2、U、U1、U2、H、H1、H2、Q、Q1、Q2、V、V1、V2、W、W1、W2，EI项注明“经济舱不得签转”。,CPJF010,,,GP/BSP,
KY昆航舒适经济舱,全国航线,G1/80,70,KMG319/KMG279,"EI项注明“经济舱不得签转”,1.空中服务
①享受经济舱前排座椅。
2.地面服务
①享受与主舱位G舱一致的20KG免费行李额。","销售日期：2025年9月22日（含）-2026年3月28日（含）；
乘机日期：2025年10月26日（含）-2026年3月28日（含）。",KY,昆明航空,G1,SCYX001,,,GP/BSP/B2B,
KY昆航 舒适经济舱,全国航线,G2/70,70,KMG319/KMG279,"EI项注明“经济舱不得签转”,1.空中服务
①享受经济舱前排座椅。
2.地面服务
①享受与主舱位G舱一致的21KG免费行李额。","销售日期：2025年9月22日（含）-2026年3月28日（含）；
乘机日期：2025年10月26日（含）-2026年3月28日（含）。",KY,昆明航空,G2,SCYX001,,,GP/BSP/B2B,
KY昆航 舒适经济舱,全国航线,G3/60,70,KMG319/KMG279,"EI项注明“经济舱不得签转”,1.空中服务
①享受经济舱前排座椅。
2.地面服务
①享受与主舱位G舱一致的22KG免费行李额。","销售日期：2025年9月22日（含）-2026年3月28日（含）；
乘机日期：2025年10月26日（含）-2026年3月28日（含）。",KY,昆明航空,G3,SCYX001,,,GP/BSP/B2B,
KY昆航 舒适经济舱,全国航线,G4/50,70,KMG319/KMG279,"EI项注明“经济舱不得签转”,1.空中服务
①享受经济舱前排座椅。
2.地面服务
①享受与主舱位G舱一致的23KG免费行李额。","销售日期：2025年9月22日（含）-2026年3月28日（含）；
乘机日期：2025年10月26日（含）-2026年3月28日（含）。",KY,昆明航空,G4,SCYX001,,,GP/BSP/B2B,
KY昆航 舒适经济舱,全国航线,G5/40,70,KMG319/KMG279,"EI项注明“经济舱不得签转”,1.空中服务
①享受经济舱前排座椅。
2.地面服务
①享受与主舱位G舱一致的24KG免费行李额。","销售日期：2025年9月22日（含）-2026年3月28日（含）；
乘机日期：2025年10月26日（含）-2026年3月28日（含）。",KY,昆明航空,G5,SCYX001,,,GP/BSP/B2B,
